TYPEANA;TYPEANA_LABEL
BG_FARESB.BG_FARESB_RES;Filmarray Neg Bacteriologie - Bactéries
BG_FARES.BG_FARES_ABAU;FILMARRAY RESPI - Acineto.C.Baumanii
BG_FARES.BG_FARES_ADEB;FILMARRAY RESPI - Adenovirus
BG_FARES.BG_FARES_CO;FILMARRAY RESPI - Coronavirus
BG_FARES.BG_FARES_COND;FILMARRAY RESPI - Conditionnement
BG_FARES.BG_FARES_CPNE;FILMARRAY RESPI - Chlamydia pneumoniae
BG_FARES.BG_FARES_ECCLO;FILMARRAY RESPI - Ent.C.Cloacae
BG_FARES.BG_FARES_EC;FILMARRAY RESPI - Escherichia.coli
BG_FARES.BG_FARES_GRIPA;FILMARRAY RESPI - Virus de la grippe A
BG_FARES.BG_FARES_GRIPB;FILMARRAY RESPI - Virus de la grippe B
BG_FARES.BG_FARES_HINF;FILMARRAY RESPI - Haemophilus.influenzae
BG_FARES.BG_FARES_IC;FILMARRAY RESPI - Filmarray Interne Control
BG_FARES.BG_FARES_KAER;FILMARRAY RESPI - Kleb.aerogenes
BG_FARES.BG_FARES_KOXY;FILMARRAY RESPI - Kleb.oxytoca
BG_FARES.BG_FARES_KPNE;FILMARRAY RESPI - Kleb.pneumoniae
BG_FARES.BG_FARES_LIST;FILMARRAY RESPI - Liste des pathogènes
BG_FARES.BG_FARES_LPNE;FILMARRAY RESPI - Legionella pneumophila
BG_FARES.BG_FARES_MERS;FILMARRAY RESPI - MERS-CoV
BG_FARES.BG_FARES_META;FILMARRAY RESPI - Metapneumovirus humain
BG_FARES.BG_FARES_MORAX;FILMARRAY RESPI - Moraxella.catarrhalis
BG_FARES.BG_FARES_MPNE;FILMARRAY RESPI - Mycoplasma pneumoniae
BG_FARES.BG_FARES_NEG;FILMARRAY RESPI - Recherche Neg
BG_FARES.BG_FARES_PI;FILMARRAY RESPI - Virus Parainfluenzae
BG_FARES.BG_FARES_PNE;FILMARRAY RESPI - Pneumo
BG_FARES.BG_FARES_PROT;FILMARRAY RESPI - Proteus.spp
BG_FARES.BG_FARES_PVT;FILMARRAY RESPI - Prélèvement
BG_FARES.BG_FARES_PYO;FILMARRAY RESPI - Pseudo.aeruginosa
BG_FARES.BG_FARES_RESBAC;FILMARRAY RESPI - Filmarray Résultat Bactéries
BG_FARES.BG_FARES_RESVIR;FILMARRAY RESPI - Filmarray Résultat Virus
BG_FARES.BG_FARES_RHEN;FILMARRAY RESPI - Enterovirus/ Rhinovirus humains
BG_FARES.BG_FARES_RS;FILMARRAY RESPI - Virus Respiratoire syncytial
BG_FARES.BG_FARES_SA;FILMARRAY RESPI - Staph.aureus
BG_FARES.BG_FARES_SMAR;FILMARRAY RESPI - S.marcescens
BG_FARES.BG_FARES_ST;FILMARRAY RESPI - Statut
BG_FARES.BG_FARES_STRA;FILMARRAY RESPI - Strepto.pyogenes
BG_FARES.BG_FARES_STRB;FILMARRAY RESPI - Strepto.agalactiae
BG_FARNEGB.BG_FARNEGB_COM;FilmArray Respi Neg Bacterio - Commentaire
BG_FARNEGB.BG_FARNEGB_RES;FilmArray Respi Neg Bacterio - Bactéries
BG_FARNEG.BG_FARNEG1;FilmArray Respi Interprétation Neg - Interprétation
BG_FARNEGV.BG_FARNEGV_COM;FilmArray Respi Neg Viro - Commentaire
BG_FARNEGV.BG_FARNEGV_RES;FilmArray Respi Neg Viro - Virus
BG_FARPAD.BG_FARPAD_COM;FilmArray Respi Pos Adenovirus - Commentaire
BG_FARPAD.BG_FARPAD_RES;FilmArray Respi Pos Adenovirus - Adenovirus
BG_FARPBAU.BG_FARPBAU_COM;FilmArray Respi Pos Acinto baumanii - Commentaire
BG_FARPBAU.BG_FARPBAU_RES;FilmArray Respi Pos Acinto baumanii - Acintetobacter baumanii
BG_FARPCAT.BG_FARPCAT_COM;FilmArray Respi Pos Morax - Commentaire
BG_FARPCAT.BG_FARPCAT_RES;FilmArray Respi Pos Morax - Moraxella catarrhalis
BG_FARPCLO.BG_FARPCLO_COM;FilmArray Respi Pos Ent cloacae - Commentaire
BG_FARPCLO.BG_FARPCLO_RES;FilmArray Respi Pos Ent cloacae - Enterobacter complex cloacae
BG_FARPCO.BG_FARPCO_COM;FilmArray Respi Pos Coronavirus - Commentaire
BG_FARPCO.BG_FARPCO_RES;FilmArray Respi Pos Coronavirus - Coronavirus
BG_FARPCOV.BG_FARPCOV_COM;FilmArray Respi Pos MERS-CoV - Commentaire
BG_FARPCOV.BG_FARPCOV_RES;FilmArray Respi Pos MERS-CoV - MERS-CoV
BG_FARPCPN.BG_FARPCPN_COM;FilmArray Respi Pos Chlamydia pneumoniae - Commentaire
BG_FARPCPN.BG_FARPCPN_RES;FilmArray Respi Pos Chlamydia pneumoniae - Chlamydia pneumoniae
BG_FARPEC.BG_FARPEC_COM;FilmArray Respi Pos E.coli - Commentaire
BG_FARPEC.BG_FARPEC_RES;FilmArray Respi Pos E.coli - Escherichia coli
BG_FARPGA.BG_FARPGA_COM;FilmArray Respi Pos Grippe A - Commentaire
BG_FARPGA.BG_FARPGA_RES;FilmArray Respi Pos Grippe A - Virus de la grippe A
BG_FARPGB.BG_FARPGB_COM;FilmArray Respi Pos Grippe B - Commentaire
BG_FARPGB.BG_FARPGB_RES;FilmArray Respi Pos Grippe B - Virus de la grippe B
BG_FARPHI.BG_FARPHI_COM;FilmArray Respi Pos Haemophilus influenzae - Commentaire
BG_FARPHI.BG_FARPHI_RES;FilmArray Respi Pos Haemophilus influenzae - Haemophilus influenzae
BG_FARPKAE.BG_FARPKAE_COM;FilmArray Respi Pos Kleb aerogenes - Commentaire
BG_FARPKAE.BG_FARPKAE_RES;FilmArray Respi Pos Kleb aerogenes - Klebsiella aerogenes
BG_FARPKPN.BG_FARPKPN_COM;FilmArray Respi Pos Kleb pneumoniae - Commentaire
BG_FARPKPN.BG_FARPKPN_RES;FilmArray Respi Pos Kleb pneumoniae - Klebsiella pneumoniae
BG_FARPLPN.BG_FARPLPN_COM;FilmArray Respi Pos Legionella pneumophila - Commentaire
BG_FARPLPN.BG_FARPLPN_RES;FilmArray Respi Pos Legionella pneumophila - Legionnella pneumophila
BG_FARPMAR.BG_FARPMAR_COM;FilmArray Respi Pos S.marcescens - Commentaire
BG_FARPMAR.BG_FARPMAR_RES;FilmArray Respi Pos S.marcescens - Serratia marcescens
BG_FARPME.BG_FARPME_COM;FilmArray Respi Pos Metapneumovirus - Commentaire
BG_FARPME.BG_FARPME_RES;FilmArray Respi Pos Metapneumovirus - Metapneumovirus
BG_FARPMPN.BG_FARPMPN_COM;FilmArray Respi Pos Mycoplasma pneumoniae - Commentaire
BG_FARPMPN.BG_FARPMPN_RES;FilmArray Respi Pos Mycoplasma pneumoniae - Mycoplasma pneumonia
BG_FARPOXY.BG_FARPOXY_COM;FilmArray Respi Pos Kleb oxytoca - Commentaire
BG_FARPOXY.BG_FARPOXY_RES;FilmArray Respi Pos Kleb oxytoca - Klebsiella oxytoca
BG_FARPPI.BG_FARPPI_COM;FilmArray Respi Pos Parainfluenzae - Commentaire
BG_FARPPI.BG_FARPPI_RES;FilmArray Respi Pos Parainfluenzae - Virus Parainfluenzae
BG_FARPPNE.BG_FARPPNE_COM;FilmArray Respi Pos Pneumo - Commentaire
BG_FARPPNE.BG_FARPPNE_RES;FilmArray Respi Pos Pneumo - Streptococcus pneumoniae
BG_FARPPRO.BG_FARPPRO_COM;FilmArray Respi Pos Proteus - Commentaire
BG_FARPPRO.BG_FARPPRO_RES;FilmArray Respi Pos Proteus - Proteus spp.
BG_FARPPYO.BG_FARPPYO_COM;FilmArray Respi Pos Pseudo aeruginosa - Commentaire
BG_FARPPYO.BG_FARPPYO_RES;FilmArray Respi Pos Pseudo aeruginosa - Pseudomonas aeruginosa
BG_FARPRE.BG_FARPRE_COM;FilmArray Respi Pos Enterovirus / rhinovirus - Commentaire
BG_FARPRE.BG_FARPRE_RES;FilmArray Respi Pos Enterovirus / rhinovirus - Enterovirus / Rhinovirus
BG_FARPRS.BG_FARPRS_COM;FilmArray Respi Pos Virus respiratoire syncytial - Commentaire
BG_FARPRS.BG_FARPRS_RES;FilmArray Respi Pos Virus respiratoire syncytial - Virus Respiratoire syncytial
BG_FARPSA.BG_FARPSA_COM;FilmArray Respi Pos S aureus - Commentaire
BG_FARPSA.BG_FARPSA_RES;FilmArray Respi Pos S aureus - Staphylococcus aureus
BG_FARPSTA.BG_FARPSTA_COM;FilmArray Respi Pos Strepto A - Commentaire
BG_FARPSTA.BG_FARPSTA_RES;FilmArray Respi Pos Strepto A - Streptococcus pyogenes
BG_FARPSTB.BG_FARPSTB_COM;FilmArray Respi Pos Strepto B - Commentaire
BG_FARPSTB.BG_FARPSTB_RES;FilmArray Respi Pos Strepto B - Streptococcus agalactiae
BGFA_S.BGFA_S1;Statut flacon aé pos - Statut flacon aé pos
BG_FA_ST.BG_FA_ST1;FilmArray Staut - Statut
BGF.BGF1;FORMULE  - Technique
BGF.BGF2;FORMULE  - Résultat
BGFCONG.BGFCONG1;Facturation congélation souche - Facturation congélation souche
BGFFAE.BGFFAE1;Clôture flacon aé - Clôture flacon aé
BGFFAE.BGFFAE2;Clôture flacon aé - Création d'un analyse de mycologie en cas de code LT dans BGID1
BGFFAE.BGFFAE3;Clôture flacon aé - Création d'un analyse de mycologie en cas de code LT dans BGID1
BGFFANA.BGFFANA1;Clôture flacon anaé - Clôture flacon anaé
BGFFANA.BGFFANA2;Clôture flacon anaé - Création d'un analyse de mycologie en cas de code LT dans BGID1
BGFFANA.BGFFANA3;Clôture flacon anaé - Création d'un analyse de mycologie en cas de code LT dans BGID1
BGFFPED.BGFFPED1;Clôture flacon ped - Clôture flacon ped
BGFFPED.BGFFPED2;Clôture flacon ped - Création d'un analyse de mycologie en cas de code LT dans BGID1
BGFFPED.BGFFPED3;Clôture flacon ped - Création d'un analyse de mycologie en cas de code LT dans BGID1
BGFIN.BGFIN1;CLOTURE DU DOSSIER - CLOTURE DU DOSSIER
BGFIN.BGFIN2;CLOTURE DU DOSSIER - Création d'un analyse de mycologie en cas de code LT dans BGID1
BGFIN.BGFIN3;CLOTURE DU DOSSIER - Création d'un analyse de mycologie en cas de code LT dans BGID1
BGFMY.BGFMY1;EDITION FICHE MYCOPLASME POS - EDITION FEUILLE TRAVAIL
BGFNCQ.BGFNCQ1;FLACON ANAEROBIE CQ - Technique
BGFNCQ.BGFNCQ2;FLACON ANAEROBIE CQ - Code barre manuel
BGFNCQ.BGFNCQ3;FLACON ANAEROBIE CQ - Lot n° : 
BGFNCQ.BGFNCQ4;FLACON ANAEROBIE CQ - Date de péremption : 
BGFNCQ.BGFNCQ5;FLACON ANAEROBIE CQ - Croissance
BGFNCQ.BGFNCQ6;FLACON ANAEROBIE CQ - Délai détection
BGFNCQN.BGFNCQN1;FLACON ANAE NEG - Résultat Flacon Neg
BGFN_DEL.BGFN_DEL1;Délai rendu - Délai rendu
BGFN_GRAM.BGFN_GRAM1;Gram fiole anaé - Technique
BGFN_GRAM.BGFN_GRAM2;Gram fiole anaé - Morphologie n°1
BGFN_GRAM.BGFN_GRAM3;Gram fiole anaé - Morphologie n°2
BGFN_GRAM.BGFN_GRAM4;Gram fiole anaé - Création d'une analyse Mycologique pour un Gram Pos
BGFN_P.BGFN_P1;Flacon anaé positif le  - Flacon anaé positif le
BGFN_S.BGFN_S1;Statut flacon anaé pos - Statut flacon anaé pos
BGFPED.BGFPED1;FLACON PED - Technique
BGFPED.BGFPED2;FLACON PED - Code barre scan
BGFPED.BGFPED4;FLACON PED - Résultat flacon
BGFPED.BGFPED5;FLACON PED - Code barre manuel
BGFPED.BGFPED6;FLACON PED - Code barre 
BGFPED.BGFPED7;FLACON PED - Délai
BGFQ.BGFQ1;FORMULE QUANTITATIVE - Polynucléaires neutrophiles
BGFQ.BGFQ2;FORMULE QUANTITATIVE - Polynucléaires éosinophiles
BGFQ.BGFQ3;FORMULE QUANTITATIVE - Lymphocytes
BGFQ.BGFQ4;FORMULE QUANTITATIVE - Monocytes et cellules nuclées
BGFQ.BGFQ5;FORMULE QUANTITATIVE - Commentaires
BGFSQ.BGFSQ1;FORMULE SEMI QUANTITATIVE - Polynucléaires neutrophiles
BGFSQ.BGFSQ2;FORMULE SEMI QUANTITATIVE - Polynucléaires éosinophiles
BGFSQ.BGFSQ3;FORMULE SEMI QUANTITATIVE - Lymphocytes
BGFSQ.BGFSQ4;FORMULE SEMI QUANTITATIVE - Monocytes et cellules nuclées
BGFSQ.BGFSQ5;FORMULE SEMI QUANTITATIVE - Commmentaires
BG_GDH.BG_GDH_COM;Recherche de l'antigène Gdh - GDH Commentaire
BG_GDH.BG_GDH_EDIT;Recherche de l'antigène Gdh - Valeur éditable
BG_GDH.BG_GDH_RES;Recherche de l'antigène Gdh - GDH Résultat
BG_GDH.BG_GDH_S;Recherche de l'antigène Gdh - GDH Seuil
BG_GDH.BG_GDH_ST;Recherche de l'antigène Gdh - Statut
BG_GDH.BG_GDH_TEC;Recherche de l'antigène Gdh - GDH Technique
BG_GDH.BG_GDH_VAL;Recherche de l'antigène Gdh - GDH Valeur
BG_GDHW.BG_GDHW_ABW;GDH Week-end - Déclenchement toxine libre
BG_GDHW.BG_GDHW_COM;GDH Week-end - GDH Commentaire
BG_GDHW.BG_GDHW_RES;GDH Week-end - GDH Résultat
BG_GDHW.BG_GDHW_ST;GDH Week-end - Statut
BG_GDHW.BG_GDHW_TEC;GDH Week-end - GDH Technique
BGGON.BGGON1;RECHERCHE GONOCOQUE - Résultat
BGGON.BGGON2;RECHERCHE GONOCOQUE - Technique
BGHELI.BGHELI1;RECHERCHE HELICOBACTER - Technique
BGHELI.BGHELI2;RECHERCHE HELICOBACTER - Résultat
BGHNAT.BGHNAT1;RECUPERATION NAT ORI - Nature 
BGHNAT.BGHNAT2;RECUPERATION NAT ORI - Origine
BGHNAT.BGHNAT3;RECUPERATION NAT ORI - Nature pvt
BGHRN.BGHRN1;Résultat Flacon Neg - Résultat
BGHRN2.BGHRN21;Résultat Flacon Neg  - Résultat 
BGID.BGID1;IDENTIFICATION - Identification
BGID.BGID10;IDENTIFICATION - Commentaire libre
BGID.BGID11;IDENTIFICATION - Souche congelée le 
BGID.BGID12;IDENTIFICATION - Vitek en cours?
BGID.BGID13;IDENTIFICATION - Facturation Congélation
BGID.BGID14;IDENTIFICATION - Atb Vitek en cours
BGID.BGID15;IDENTIFICATION - Germe Vitek
BGID.BGID2;IDENTIFICATION - Antibiogramme
BGID.BGID3;IDENTIFICATION - Résultat
BGID.BGID4;IDENTIFICATION - Quantité
BGID.BGID5;IDENTIFICATION - Technique
BGID.BGID6;IDENTIFICATION - Isolat et commentaire germe
BGID.BGID7;IDENTIFICATION - Commentaire
BGID.BGID8;IDENTIFICATION - Date 
BGID.BGID9;IDENTIFICATION - Comm + date
BGIDCOM.BGIDCOM1;COMMENTAIRES SUR IDENT - Commentaire
BGIDCOM.BGIDCOM2;COMMENTAIRES SUR IDENT - Date
BGIDCOM.BGIDCOM3;COMMENTAIRES SUR IDENT - Résultat calculé
BGIDCOM.BGIDCOM4;COMMENTAIRES SUR IDENT - Commentaire libre
BGIDGV.BGIDGV1;Id germe Vitek - Nom germe
BGIDH.BGIDH1;IDENTIFICATION HEMOC - Identification
BGIDH.BGIDH2;IDENTIFICATION HEMOC - Antibiogramme
BGIDH.BGIDH3;IDENTIFICATION HEMOC - Technique
BGIDH.BGIDH4;IDENTIFICATION HEMOC - Isolat
BGIDH.BGIDH5;IDENTIFICATION HEMOC - Ident + Isolat
BGIDH.BGIDH6;IDENTIFICATION HEMOC - Création analyse Mycologique
BGIDMYC.BGIDMYC1;IDENTIFICATION MYCOPLASME - Identification
BGIDMYC.BGIDMYC2;IDENTIFICATION MYCOPLASME - Antibiogramme
BGIDMYC.BGIDMYC3;IDENTIFICATION MYCOPLASME - Quantité
BGIDMYC.BGIDMYC4;IDENTIFICATION MYCOPLASME - Résultat calculé
BGIDMYC.BGIDMYC5;IDENTIFICATION MYCOPLASME - Commentaire libre
BG_ID16.BG_ID16_COM;Identification souche 16S - Commentaire
BG_ID16.BG_ID16_NAT;Identification souche 16S - Prélèvement
BG_ID16.BG_ID16_SEQ;Identification souche 16S - Identification sequençage
BG_ID16.BG_ID16_TEC;Identification souche 16S - Technique
BGKLEBO.BGKLEBO2;RECHERCHE DE KLEBSIELLA OXYTOCA - Résultat
BG_LEGNAT.BG_LEGNAT;LEG NAT PVT - Prélèvement
BG_LEGNAT.BG_LEGNAT_PVT;LEG NAT PVT - Nature pvt calculée
BG_MAT_PCR.BG_MAT_PCR;Prélèvement PCR - BAC Nature PCR
BG_MC_COM.BG_MC_COM;MC Commentaire - Commentaire
BG_MC_NAT.BG_MC_NAT;MC NAT PVT - Prélèvement
BG_MC_NAT.BG_MC_NAT_PVT;MC NAT PVT - Nature pvt calculée
BGMCSF.BGMCSF1;METHODE CSF - METHODE CSF
BG_MENW135.BG_MENW135_COM;PCR méningo W135 - Commentaire
BG_MENW135.BG_MENW135_CT;PCR méningo W135 - Ct
BG_MENW135.BG_MENW135_CTS;PCR méningo W135 - Ct souche
BG_MENW135.BG_MENW135_RES;PCR méningo W135 - Résultat
BG_MENW135.BG_MENW135_TEC;PCR méningo W135 - Technique
BG_MENY.BG_MENY_COM;PCR méningo Y - Commentaire
BG_MENY.BG_MENY_CT;PCR méningo Y - Ct
BG_MENY.BG_MENY_CTS;PCR méningo Y - Ct souche
BG_MENY.BG_MENY_RES;PCR méningo Y - Résultat
BG_MENY.BG_MENY_TEC;PCR méningo Y - Technique
BGMYCONE.BGMYCONE1;MYCOPLASMES URO GENITAUX NE - Commentaire NE
BGMYCO_R.BGMYCO_R1;RECHERCHE MYCOPLASMES UROGENITAUX - Résultat
BGMYCO_R.BGMYCO_R2;RECHERCHE MYCOPLASMES UROGENITAUX - Technique
BGNAT.BGNAT1;Info.compl pvt - Info.compl pvt
BGNAT.BGNAT2;Info.compl pvt - Nature calculé pour BM
BGNAT_P.BGNAT_P1;INFO POCHE - Info complémentaire
BGNAT_P.BGNAT_P2;INFO POCHE - Numero d'identification
BGNAT_P.BGNAT_P3;INFO POCHE - Commentaire
BGNAT2.BGNAT21;Compl. info prélèvement - Info.compl pvt
BGN_COM.BGN_COM1;COMMENTAIRE ATB BGN - Technique
BGN_COM.BGN_COM2;COMMENTAIRE ATB BGN - BLSE
BGN_COM.BGN_COM3;COMMENTAIRE ATB BGN - Carba
BGN_COM.BGN_COM4;COMMENTAIRE ATB BGN - C3GB
BGN_COM.BGN_COM5;COMMENTAIRE ATB BGN - C3G et Gr III
BGN_COM.BGN_COM6;COMMENTAIRE ATB BGN - Com libre
BGN_COM.BGN_COM7;COMMENTAIRE ATB BGN - RFC
BGNE.BGNE1;EXAMEN NON EFFECTUE - EXAMEN NON EFFECTUE
BGNE2.BGNE22;Déjà fait le  - Déjà fait le
BGNE2.BGNE23;Déjà fait le  - RC 
BGNGATB.BGNGATB1;N°germe ATB - N°Germe
BGNGERM.BGNGERM1;N°Germe - N°Germe
BGNGERM2.BGNGERM21;N°Germe 2 - N°Germe
BGNGERM3.BGNGERM31;N°Germe 3 - N°Germe
BGNGERM4.BGNGERM41;N°Germe 4 - N°Germe
BGNGERM5.BGNGERM51;N°Germe 5 - N°Germe
BGNGERM6.BGNGERM61;N°Germe 6 - N°Germe
BGNSA.BGNSA1;GROSSESSE NOMBRE SA  - GROSSESSE NOMBRE SA 
BGNU_COM.BGNU_COM1;COM BGN URINAIRE - Technique
BGNU_COM.BGNU_COM2;COM BGN URINAIRE - BLSE
BGNU_COM.BGNU_COM3;COM BGN URINAIRE - Carba
BGNU_COM.BGNU_COM4;COM BGN URINAIRE - C3G et Gr III
BGNU_COM.BGNU_COM5;COM BGN URINAIRE - Augmentin
BGNU_COM.BGNU_COM6;COM BGN URINAIRE - Com fixe/activité cystite
BGNU_COM.BGNU_COM7;COM BGN URINAIRE - C3GB
BGNU_COM.BGNU_COM8;COM BGN URINAIRE - Com libre
BGNU_COM.BGNU_COM9;COM BGN URINAIRE - RFC
BGNUM.BGNUM1;NUMERATION LIQUIDE DIVERS - Technique
BGNUM.BGNUM2;NUMERATION LIQUIDE DIVERS - Leucocytes
BGNUM.BGNUM3;NUMERATION LIQUIDE DIVERS - Hématies
BGNUM.BGNUM4;NUMERATION LIQUIDE DIVERS - Commentaires
BGNUMHLM.BGNUMHLM1;NUMERATION URINE HLM - Technique
BGNUMHLM.BGNUMHLM2;NUMERATION URINE HLM - Leucocytes manuel
BGNUMHLM.BGNUMHLM3;NUMERATION URINE HLM - hématies manuel
BGNUMHLM.BGNUMHLM4;NUMERATION URINE HLM - Obs. supplémentaire
BGNUMHLM.BGNUMHLM5;NUMERATION URINE HLM - Obs. supplémentaire
BGNUML.BGNUML1;NUMERATION LIQUIDE DE PONCTION - Technique
BGNUML.BGNUML2;NUMERATION LIQUIDE DE PONCTION - Leucocytes
BGNUML.BGNUML3;NUMERATION LIQUIDE DE PONCTION - Hématies
BGNUML.BGNUML4;NUMERATION LIQUIDE DE PONCTION - Commentaires
BGNUML.BGNUML5;NUMERATION LIQUIDE DE PONCTION - Cellules épithéliales UF
BGNUML.BGNUML6;NUMERATION LIQUIDE DE PONCTION - Cellules mononuclées UF
BGNUML.BGNUML7;NUMERATION LIQUIDE DE PONCTION - Cellules polynuclées UF
BGNUML.BGNUML8;NUMERATION LIQUIDE DE PONCTION - Normale
BGNUMLCR.BGNUMLCR1;NUMERATION LCR - Technique
BGNUMLCR.BGNUMLCR2;NUMERATION LCR - Leucocytes
BGNUMLCR.BGNUMLCR3;NUMERATION LCR - Hématies
BGNUMLCR.BGNUMLCR4;NUMERATION LCR - Commentaires
BGNUMMIN.BGNUMMIN1;NUMERATION PAR MINUTE - Technique
BGNUMMIN.BGNUMMIN2;NUMERATION PAR MINUTE - Volume
BGNUMMIN.BGNUMMIN3;NUMERATION PAR MINUTE - Temps
BGNUMMIN.BGNUMMIN4;NUMERATION PAR MINUTE - Leucocytes manuel
BGNUMMIN.BGNUMMIN5;NUMERATION PAR MINUTE - Hématies manuel
BGNUMMIN.BGNUMMIN6;NUMERATION PAR MINUTE - Leucocytes par minutes
BGNUMMIN.BGNUMMIN7;NUMERATION PAR MINUTE - Hématies par minutes
BGNUMMIN.BGNUMMIN8;NUMERATION PAR MINUTE - Obs. supplémentaire
BGNUMMIN.BGNUMMIN9;NUMERATION PAR MINUTE - Obs. supplémentaire
BGNUMU.BGNUMU1;NUMERATION URINAIRE - Technique
BGNUMU.BGNUMU2;NUMERATION URINAIRE - Leucocytes UF
BGNUMU.BGNUMU3;NUMERATION URINAIRE - Leucocytes manuel
BGNUMU.BGNUMU4;NUMERATION URINAIRE - Leucocytes
BGNUMU.BGNUMU5;NUMERATION URINAIRE - Hématies UF
BGNUMU.BGNUMU6;NUMERATION URINAIRE - Hématies manuel
BGNUMU.BGNUMU7;NUMERATION URINAIRE - Hématies
BGNUMU.BGNUMU8;NUMERATION URINAIRE - Obs. supplémentaire
BGNUMU.BGNUMU9;NUMERATION URINAIRE - Obs. supplémentaire
BG_PCRIMP.BG_PCRIMP_COM;PCR IMP - IMP Commentaire
BG_PCRIMP.BG_PCRIMP_CT;PCR IMP - IMP Ct
BG_PCRIMP.BG_PCRIMP_CTS;PCR IMP - IMP Ct souche
BG_PCRIMP.BG_PCRIMP_RES;PCR IMP - IMP Résultat
BG_PCRIMP.BG_PCRIMP_TEC;PCR IMP - IMP Technique
BG_PCRKPC.BG_PCRKPC_COM;PCR KPC - KPC Commentaire
BG_PCRKPC.BG_PCRKPC_CT;PCR KPC - KPC Ct
BG_PCRKPC.BG_PCRKPC_CTS;PCR KPC - KPC Ct souche
BG_PCRKPC.BG_PCRKPC_RES;PCR KPC - KPC Résultat
BG_PCRKPC.BG_PCRKPC_TEC;PCR KPC - KPC Technique
BG_PCR_NAT.BG_PCR_NAT;Nature de prélèvement PCR - Prélèvement
BG_PCR_NAT.BG_PCR_NAT_PVT;Nature de prélèvement PCR - Nature pvt calculée
BG_PCRNDM.BG_PCRNDM_COM;PCR NDM - NDM Commentaire
BG_PCRNDM.BG_PCRNDM_CT;PCR NDM - NDM Ct
BG_PCRNDM.BG_PCRNDM_CTS;PCR NDM - NDM Ct souche
BG_PCRNDM.BG_PCRNDM_RES;PCR NDM - NDM Résultat
BG_PCRNDM.BG_PCRNDM_TEC;PCR NDM - NDM Technique
BG_PCROX23.BG_PCROX23_COM;PCR OXA 23 - oxa23 Commentaire
BG_PCROX23.BG_PCROX23_CT;PCR OXA 23 - oxa23 Ct
BG_PCROX23.BG_PCROX23_CTS;PCR OXA 23 - oxa23 Ct souche
BG_PCROX23.BG_PCROX23_RES;PCR OXA 23 - oxa23 Résultat
BG_PCROX23.BG_PCROX23_TEC;PCR OXA 23 - oxa23 Technique
BG_PCROX48.BG_PCROX48_COM;PCR OXA 48 - oxa48 Commentaire
BG_PCROX48.BG_PCROX48_CT;PCR OXA 48 - oxa48 Ct
BG_PCROX48.BG_PCROX48_CTS;PCR OXA 48 - oxa48 Ct souche
BG_PCROX48.BG_PCROX48_RES;PCR OXA 48 - oxa48 Résultat
BG_PCROX48.BG_PCROX48_TEC;PCR OXA 48 - oxa48 Technique
BG_PCRVIM.BG_PCRVIM_COM;PCR VIM - VIM Commentaire
BG_PCRVIM.BG_PCRVIM_CT;PCR VIM - VIM Ct
BG_PCRVIM.BG_PCRVIM_CTS;PCR VIM - VIM Ct souche
BG_PCRVIM.BG_PCRVIM_RES;PCR VIM - VIM Résultat
BG_PCRVIM.BG_PCRVIM_TEC;PCR VIM - VIM Technique
BGPLANCHE.BGPLANCHE1;Edition planche étiquette - Edition planche étiquette
BGPYOBMR_R.BGPYOBMR_R1;RECHERCHE PYO CARBA - Technique
BGPYOBMR_R.BGPYOBMR_R2;RECHERCHE PYO CARBA - Résultat
BGRBMR.BGRBMR1;Déclenchement Culture BMR - Positive oui/non
BGRECAPV.BGRECAPV1;RECAP VITEK EN COURS - RECAP VITEK EN COURS
BGRECAPVF.BGRECAPVF1;RECAP VITEK POUR EDITION FEUILLE - RECAP VITEK POUR  EDITION FEUILLE
BGREM.BGREM1;REMARQUES - REMARQUES
BGRESULTAG.BGRESULTAG1;Quantité culture anaé - Quantité culture anaé
BGRESULTAG.BGRESULTAG2;Quantité culture anaé - Résultat
BGRESULTAN.BGRESULTAN1;Quantité culture anaé - Quantité culture anaé
BGRESULTAN.BGRESULTAN2;Quantité culture anaé - Résultat 
BGRESULT.BGRESULT1;Quantité culture aé - Quantité culture aé
BGRESULT.BGRESULT2;Quantité culture aé - Résultat
BGRFAGRAM.BGRFAGRAM1;Résultat Gram fiole aé - Résultat Gram fiole aé
BGRSLTCQ.BGRSLTCQ1;RESULTAT CQ - Technique
BGRSLTCQ.BGRSLTCQ2;RESULTAT CQ - Culture 
BGRSLTF.BGRSLTF1;RESULTAT FLACON - RESULTAT FLACON
BGSAMR_R.BGSAMR_R1;RECHERCHE SAMR - Technique
BGSAMR_R.BGSAMR_R2;RECHERCHE SAMR - Résultat
BGSAMR_R.BGSAMR_R3;RECHERCHE SAMR - Quantité
BGSAMR_R.BGSAMR_R4;RECHERCHE SAMR - Résultat 
BGSATB_R.BGSATB_R1;RESULTAT ATB - Identification
BGSATB_R.BGSATB_R2;RESULTAT ATB - Antibiogramme
BGSCNUG.BGSCNUG1;SCORE DE NUGENT - Résultat
BGSCRIPT.BGSCRIPT1;Script Germe 1 - N°Germe
BGSCRIPT2.BGSCRIPT21;Script Germe 2 - N°Germe
BGSCRIPT3.BGSCRIPT31;Script Germe 3 - N°Germe
BGSCRIPT4.BGSCRIPT41;Script Germe 4 - N°Germe
BGSCRIPT5.BGSCRIPT51;Script Germe 5 - N°Germe
